,index,Ano,País,Tipo,Total Linha
5437,217,2005,Países Baixos (Holanda),catedra,0.0
5443,223,2005,Suécia,catedra,0.0
5436,216,2005,Nova Zelândia (Aotearoa),catedra,0.0
1951,211,2005,Israel,mestrado,0.0
1953,213,2005,Japão,mestrado,0.0
1968,228,2005,Áustria,mestrado,0.0
1967,227,2005,África do Sul,mestrado,0.0
1966,226,2005,Venezuela,mestrado,0.0
1965,225,2005,Uruguai,mestrado,0.0
1964,224,2005,Suíça,mestrado,0.0
1963,223,2005,Suécia,mestrado,0.0
1952,212,2005,Itália,mestrado,0.0
1962,222,2005,Rússia,mestrado,0.0
1960,220,2005,Portugal,mestrado,0.0
1959,219,2005,Porto Rico,mestrado,0.0
1958,218,2005,Polónia,mestrado,0.0
1957,217,2005,Países Baixos (Holanda),mestrado,0.0
1956,216,2005,Nova Zelândia (Aotearoa),mestrado,0.0
1954,214,2005,México,mestrado,0.0
1961,221,2005,Reino Unido da Grã-Bretanha e Irlanda do Norte,mestrado,0.0
5435,215,2005,Noruega,catedra,0.0
5434,214,2005,México,catedra,0.0
5433,213,2005,Japão,catedra,0.0
5426,206,2005,Finlândia,catedra,0.0
5425,205,2005,Estados Unidos da América,catedra,0.0
5424,204,2005,Espanha,catedra,0.0
5423,203,2005,Eslovénia,catedra,0.0
5422,202,2005,Equador,catedra,0.0
5421,201,2005,Dinamarca,catedra,0.0
5427,207,2005,França,catedra,0.0
3708,228,2005,Áustria,articulador-pedagogico,0.0
3705,225,2005,Uruguai,articulador-pedagogico,0.0
3704,224,2005,Suíça,articulador-pedagogico,0.0
3703,223,2005,Suécia,articulador-pedagogico,0.0
5420,200,2005,Chile,catedra,0.0
5419,199,2005,Canadá,catedra,0.0
5418,198,2005,Bélgica,catedra,0.0
3707,227,2005,África do Sul,articulador-pedagogico,0.0
1935,195,2005,Alemanha,mestrado,2.0
1936,196,2005,Argentina,mestrado,2.0
1937,197,2005,Austrália,mestrado,0.0
5432,212,2005,Itália,catedra,0.0
5431,211,2005,Israel,catedra,0.0
5430,210,2005,Irlanda,catedra,0.0
5429,209,2005,Hungria,catedra,0.0
5428,208,2005,Grécia,catedra,0.0
1947,207,2005,França,mestrado,0.0
1946,206,2005,Finlândia,mestrado,0.0
1945,205,2005,Estados Unidos da América,mestrado,3.0
1944,204,2005,Espanha,mestrado,0.0
1943,203,2005,Eslovénia,mestrado,0.0
1942,202,2005,Equador,mestrado,0.0
1941,201,2005,Dinamarca,mestrado,0.0
1940,200,2005,Chile,mestrado,0.0
1939,199,2005,Canadá,mestrado,0.0
1938,198,2005,Bélgica,mestrado,0.0
5416,196,2005,Argentina,catedra,0.0
1955,215,2005,Noruega,mestrado,0.0
7168,208,2005,Grécia,prof_visitante,0.0
7187,227,2005,África do Sul,prof_visitante,0.0
4561,211,2005,Israel,capacitacao-professor,0.0
4562,212,2005,Itália,capacitacao-professor,0.0
4563,213,2005,Japão,capacitacao-professor,0.0
4564,214,2005,México,capacitacao-professor,0.0
4565,215,2005,Noruega,capacitacao-professor,0.0
4566,216,2005,Nova Zelândia (Aotearoa),capacitacao-professor,0.0
4567,217,2005,Países Baixos (Holanda),capacitacao-professor,0.0
4568,218,2005,Polónia,capacitacao-professor,0.0
4569,219,2005,Porto Rico,capacitacao-professor,0.0
4570,220,2005,Portugal,capacitacao-professor,0.0
4571,221,2005,Reino Unido da Grã-Bretanha e Irlanda do Norte,capacitacao-professor,0.0
4572,222,2005,Rússia,capacitacao-professor,0.0
4573,223,2005,Suécia,capacitacao-professor,0.0
4574,224,2005,Suíça,capacitacao-professor,0.0
4575,225,2005,Uruguai,capacitacao-professor,0.0
4576,226,2005,Venezuela,capacitacao-professor,0.0
4577,227,2005,África do Sul,capacitacao-professor,0.0
4560,210,2005,Irlanda,capacitacao-professor,0.0
4559,209,2005,Hungria,capacitacao-professor,0.0
4558,208,2005,Grécia,capacitacao-professor,0.0
4557,207,2005,França,capacitacao-professor,0.0
1095,225,2005,Uruguai,Doutorado,2.0
1096,226,2005,Venezuela,Doutorado,1.0
1097,227,2005,África do Sul,Doutorado,3.0
1098,228,2005,Áustria,Doutorado,3.0
2825,215,2005,Noruega,pos-doc,1.0
4545,195,2005,Alemanha,capacitacao-professor,0.0
4546,196,2005,Argentina,capacitacao-professor,0.0
4547,197,2005,Austrália,capacitacao-professor,0.0
4578,228,2005,Áustria,capacitacao-professor,0.0
4548,198,2005,Bélgica,capacitacao-professor,0.0
4550,200,2005,Chile,capacitacao-professor,0.0
7188,228,2005,Áustria,prof_visitante,0.0
4551,201,2005,Dinamarca,capacitacao-professor,0.0
4552,202,2005,Equador,capacitacao-professor,0.0
4553,203,2005,Eslovénia,capacitacao-professor,0.0
4554,204,2005,Espanha,capacitacao-professor,0.0
4555,205,2005,Estados Unidos da América,capacitacao-professor,0.0
4556,206,2005,Finlândia,capacitacao-professor,0.0
4549,199,2005,Canadá,capacitacao-professor,0.0
1094,224,2005,Suíça,Doutorado,15.0
202,202,2005,Equador,Graduacao,0.0
200,200,2005,Chile,Graduacao,0.0
6302,212,2005,Itália,pidrh,0.0
6303,213,2005,Japão,pidrh,0.0
6304,214,2005,México,pidrh,0.0
6305,215,2005,Noruega,pidrh,0.0
6306,216,2005,Nova Zelândia (Aotearoa),pidrh,0.0
6307,217,2005,Países Baixos (Holanda),pidrh,0.0
6308,218,2005,Polónia,pidrh,0.0
6309,219,2005,Porto Rico,pidrh,0.0
6310,220,2005,Portugal,pidrh,0.0
6311,221,2005,Reino Unido da Grã-Bretanha e Irlanda do Norte,pidrh,0.0
6312,222,2005,Rússia,pidrh,0.0
6313,223,2005,Suécia,pidrh,0.0
6314,224,2005,Suíça,pidrh,0.0
6315,225,2005,Uruguai,pidrh,0.0
6316,226,2005,Venezuela,pidrh,0.0
6317,227,2005,África do Sul,pidrh,0.0
6318,228,2005,Áustria,pidrh,0.0
6301,211,2005,Israel,pidrh,0.0
6300,210,2005,Irlanda,pidrh,0.0
6299,209,2005,Hungria,pidrh,0.0
6298,208,2005,Grécia,pidrh,0.0
199,199,2005,Canadá,Graduacao,0.0
198,198,2005,Bélgica,Graduacao,0.0
197,197,2005,Austrália,Graduacao,0.0
196,196,2005,Argentina,Graduacao,0.0
195,195,2005,Alemanha,Graduacao,155.0
6285,195,2005,Alemanha,pidrh,0.0
6286,196,2005,Argentina,pidrh,0.0
6287,197,2005,Austrália,pidrh,0.0
201,201,2005,Dinamarca,Graduacao,0.0
6288,198,2005,Bélgica,pidrh,0.0
6290,200,2005,Chile,pidrh,0.0
6291,201,2005,Dinamarca,pidrh,0.0
6292,202,2005,Equador,pidrh,0.0
6293,203,2005,Eslovénia,pidrh,0.0
6294,204,2005,Espanha,pidrh,0.0
6295,205,2005,Estados Unidos da América,pidrh,0.0
6296,206,2005,Finlândia,pidrh,0.0
6297,207,2005,França,pidrh,0.0
6289,199,2005,Canadá,pidrh,0.0
1093,223,2005,Suécia,Doutorado,11.0
2824,214,2005,México,pos-doc,2.0
1091,221,2005,Reino Unido da Grã-Bretanha e Irlanda do Norte,Doutorado,241.0
227,227,2005,África do Sul,Graduacao,0.0
226,226,2005,Venezuela,Graduacao,0.0
225,225,2005,Uruguai,Graduacao,0.0
224,224,2005,Suíça,Graduacao,0.0
223,223,2005,Suécia,Graduacao,0.0
222,222,2005,Rússia,Graduacao,0.0
221,221,2005,Reino Unido da Grã-Bretanha e Irlanda do Norte,Graduacao,0.0
220,220,2005,Portugal,Graduacao,0.0
219,219,2005,Porto Rico,Graduacao,1.0
218,218,2005,Polónia,Graduacao,0.0
217,217,2005,Países Baixos (Holanda),Graduacao,0.0
216,216,2005,Nova Zelândia (Aotearoa),Graduacao,0.0
215,215,2005,Noruega,Graduacao,0.0
214,214,2005,México,Graduacao,0.0
213,213,2005,Japão,Graduacao,0.0
212,212,2005,Itália,Graduacao,0.0
211,211,2005,Israel,Graduacao,0.0
210,210,2005,Irlanda,Graduacao,0.0
209,209,2005,Hungria,Graduacao,0.0
208,208,2005,Grécia,Graduacao,0.0
207,207,2005,França,Graduacao,213.0
206,206,2005,Finlândia,Graduacao,0.0
205,205,2005,Estados Unidos da América,Graduacao,253.0
204,204,2005,Espanha,Graduacao,0.0
203,203,2005,Eslovénia,Graduacao,0.0
1065,195,2005,Alemanha,Doutorado,243.0
1066,196,2005,Argentina,Doutorado,20.0
228,228,2005,Áustria,Graduacao,0.0
7155,195,2005,Alemanha,prof_visitante,0.0
7156,196,2005,Argentina,prof_visitante,0.0
7157,197,2005,Austrália,prof_visitante,0.0
7186,226,2005,Venezuela,prof_visitante,0.0
7185,225,2005,Uruguai,prof_visitante,0.0
7184,224,2005,Suíça,prof_visitante,0.0
7183,223,2005,Suécia,prof_visitante,0.0
7182,222,2005,Rússia,prof_visitante,0.0
7181,221,2005,Reino Unido da Grã-Bretanha e Irlanda do Norte,prof_visitante,0.0
7180,220,2005,Portugal,prof_visitante,0.0
7179,219,2005,Porto Rico,prof_visitante,0.0
7178,218,2005,Polónia,prof_visitante,0.0
7177,217,2005,Países Baixos (Holanda),prof_visitante,0.0
7176,216,2005,Nova Zelândia (Aotearoa),prof_visitante,0.0
7175,215,2005,Noruega,prof_visitante,0.0
7174,214,2005,México,prof_visitante,0.0
1067,197,2005,Austrália,Doutorado,43.0
7173,213,2005,Japão,prof_visitante,0.0
7171,211,2005,Israel,prof_visitante,0.0
7170,210,2005,Irlanda,prof_visitante,0.0
7169,209,2005,Hungria,prof_visitante,0.0
7167,207,2005,França,prof_visitante,0.0
7166,206,2005,Finlândia,prof_visitante,0.0
7165,205,2005,Estados Unidos da América,prof_visitante,0.0
7164,204,2005,Espanha,prof_visitante,0.0
7163,203,2005,Eslovénia,prof_visitante,0.0
7162,202,2005,Equador,prof_visitante,0.0
7161,201,2005,Dinamarca,prof_visitante,0.0
7160,200,2005,Chile,prof_visitante,0.0
7159,199,2005,Canadá,prof_visitante,0.0
7158,198,2005,Bélgica,prof_visitante,0.0
7172,212,2005,Itália,prof_visitante,0.0
1068,198,2005,Bélgica,Doutorado,24.0
1069,199,2005,Canadá,Doutorado,112.0
1070,200,2005,Chile,Doutorado,1.0
1092,222,2005,Rússia,Doutorado,1.0
1078,208,2005,Grécia,Doutorado,0.0
1079,209,2005,Hungria,Doutorado,1.0
1080,210,2005,Irlanda,Doutorado,2.0
1082,212,2005,Itália,Doutorado,72.0
1083,213,2005,Japão,Doutorado,1.0
1084,214,2005,México,Doutorado,7.0
1085,215,2005,Noruega,Doutorado,0.0
1086,216,2005,Nova Zelândia (Aotearoa),Doutorado,7.0
1087,217,2005,Países Baixos (Holanda),Doutorado,42.0
1081,211,2005,Israel,Doutorado,5.0
1089,219,2005,Porto Rico,Doutorado,0.0
1077,207,2005,França,Doutorado,443.0
1090,220,2005,Portugal,Doutorado,214.0
1076,206,2005,Finlândia,Doutorado,3.0
1075,205,2005,Estados Unidos da América,Doutorado,519.0
1074,204,2005,Espanha,Doutorado,191.0
1073,203,2005,Eslovénia,Doutorado,1.0
1071,201,2005,Dinamarca,Doutorado,6.0
1088,218,2005,Polónia,Doutorado,1.0
1072,202,2005,Equador,Doutorado,4.0
5477,257,2006,Panamá,catedra,0.0
5478,258,2006,Países Baixos (Holanda),catedra,0.0
5479,259,2006,Polónia,catedra,0.0
5480,260,2006,Porto Rico,catedra,0.0
5481,261,2006,Portugal,catedra,0.0
5485,265,2006,Ucrânia,catedra,0.0
5484,264,2006,Suíça,catedra,0.0
5486,266,2006,Uruguai,catedra,0.0
5487,267,2006,África do Sul,catedra,0.0
5488,268,2006,Áustria,catedra,0.0
5476,256,2006,Nova Zelândia (Aotearoa),catedra,0.0
5483,263,2006,Suécia,catedra,0.0
5475,255,2006,Noruega,catedra,0.0
5471,251,2006,Itália,catedra,0.0
5473,253,2006,Líbano,catedra,0.0
232,232,2006,Austrália,Graduacao,0.0
5449,229,2006,Alemanha,catedra,0.0
5450,230,2006,Angola,catedra,0.0
5451,231,2006,Argentina,catedra,0.0
5452,232,2006,Austrália,catedra,0.0
5453,233,2006,Bélgica,catedra,0.0
5454,234,2006,Canadá,catedra,0.0
5455,235,2006,Chile,catedra,0.0
5456,236,2006,China,catedra,0.0
5457,237,2006,Colômbia,catedra,0.0
5458,238,2006,Coreia do Sul,catedra,0.0
5474,254,2006,México,catedra,0.0
5459,239,2006,Cuba,catedra,0.0
5461,241,2006,Equador,catedra,0.0
5462,242,2006,Eslovénia,catedra,0.0
5463,243,2006,Espanha,catedra,0.0
5464,244,2006,Estados Unidos da América,catedra,0.0
5465,245,2006,Finlândia,catedra,0.0
5466,246,2006,França,catedra,0.0
5467,247,2006,Grécia,catedra,0.0
5468,248,2006,Hungria,catedra,0.0
5469,249,2006,Irlanda,catedra,0.0
5470,250,2006,Israel,catedra,0.0
5472,252,2006,Japão,catedra,0.0
5460,240,2006,Dinamarca,catedra,0.0
5482,262,2006,Reino Unido da Grã-Bretanha e Irlanda do Norte,catedra,0.0
233,233,2006,Bélgica,Graduacao,0.0
2840,230,2006,Angola,pos-doc,0.0
1106,236,2006,China,Doutorado,0.0
1107,237,2006,Colômbia,Doutorado,1.0
1108,238,2006,Coreia do Sul,Doutorado,1.0
1109,239,2006,Cuba,Doutorado,3.0
1110,240,2006,Dinamarca,Doutorado,5.0
1111,241,2006,Equador,Doutorado,6.0
1112,242,2006,Eslovénia,Doutorado,1.0
1113,243,2006,Espanha,Doutorado,224.0
1114,244,2006,Estados Unidos da América,Doutorado,561.0
1115,245,2006,Finlândia,Doutorado,3.0
1116,246,2006,França,Doutorado,474.0
1117,247,2006,Grécia,Doutorado,2.0
1118,248,2006,Hungria,Doutorado,1.0
1119,249,2006,Irlanda,Doutorado,1.0
1120,250,2006,Israel,Doutorado,3.0
1121,251,2006,Itália,Doutorado,83.0
1122,252,2006,Japão,Doutorado,3.0
1123,253,2006,Líbano,Doutorado,0.0
1124,254,2006,México,Doutorado,10.0
1125,255,2006,Noruega,Doutorado,4.0
1126,256,2006,Nova Zelândia (Aotearoa),Doutorado,10.0
1105,235,2006,Chile,Doutorado,1.0
1127,257,2006,Panamá,Doutorado,2.0
1104,234,2006,Canadá,Doutorado,104.0
1102,232,2006,Austrália,Doutorado,52.0
7203,243,2006,Espanha,prof_visitante,0.0
7202,242,2006,Eslovénia,prof_visitante,0.0
7201,241,2006,Equador,prof_visitante,0.0
7200,240,2006,Dinamarca,prof_visitante,0.0
7199,239,2006,Cuba,prof_visitante,0.0
7198,238,2006,Coreia do Sul,prof_visitante,0.0
7197,237,2006,Colômbia,prof_visitante,0.0
7196,236,2006,China,prof_visitante,0.0
7195,235,2006,Chile,prof_visitante,0.0
7194,234,2006,Canadá,prof_visitante,0.0
7193,233,2006,Bélgica,prof_visitante,0.0
7192,232,2006,Austrália,prof_visitante,0.0
7191,231,2006,Argentina,prof_visitante,0.0
7190,230,2006,Angola,prof_visitante,0.0
7189,229,2006,Alemanha,prof_visitante,0.0
231,231,2006,Argentina,Graduacao,0.0
230,230,2006,Angola,Graduacao,0.0
229,229,2006,Alemanha,Graduacao,148.0
1099,229,2006,Alemanha,Doutorado,289.0
1100,230,2006,Angola,Doutorado,1.0
1101,231,2006,Argentina,Doutorado,18.0
1103,233,2006,Bélgica,Doutorado,21.0
7204,244,2006,Estados Unidos da América,prof_visitante,0.0
1128,258,2006,Países Baixos (Holanda),Doutorado,43.0
1130,260,2006,Porto Rico,Doutorado,0.0
4596,246,2006,França,capacitacao-professor,0.0
4597,247,2006,Grécia,capacitacao-professor,0.0
2839,229,2006,Alemanha,pos-doc,48.0
4599,249,2006,Irlanda,capacitacao-professor,0.0
4600,250,2006,Israel,capacitacao-professor,0.0
4601,251,2006,Itália,capacitacao-professor,0.0
4602,252,2006,Japão,capacitacao-professor,0.0
4603,253,2006,Líbano,capacitacao-professor,0.0
4604,254,2006,México,capacitacao-professor,0.0
4605,255,2006,Noruega,capacitacao-professor,0.0
4606,256,2006,Nova Zelândia (Aotearoa),capacitacao-professor,0.0
4607,257,2006,Panamá,capacitacao-professor,0.0
4608,258,2006,Países Baixos (Holanda),capacitacao-professor,0.0
4609,259,2006,Polónia,capacitacao-professor,0.0
4610,260,2006,Porto Rico,capacitacao-professor,0.0
4611,261,2006,Portugal,capacitacao-professor,0.0
4612,262,2006,Reino Unido da Grã-Bretanha e Irlanda do Norte,capacitacao-professor,0.0
4613,263,2006,Suécia,capacitacao-professor,0.0
4614,264,2006,Suíça,capacitacao-professor,0.0
4615,265,2006,Ucrânia,capacitacao-professor,0.0
4616,266,2006,Uruguai,capacitacao-professor,0.0
4595,245,2006,Finlândia,capacitacao-professor,0.0
1129,259,2006,Polónia,Doutorado,2.0
4594,244,2006,Estados Unidos da América,capacitacao-professor,0.0
4592,242,2006,Eslovénia,capacitacao-professor,0.0
1131,261,2006,Portugal,Doutorado,244.0
1132,262,2006,Reino Unido da Grã-Bretanha e Irlanda do Norte,Doutorado,239.0
1133,263,2006,Suécia,Doutorado,15.0
1134,264,2006,Suíça,Doutorado,17.0
1135,265,2006,Ucrânia,Doutorado,0.0
1136,266,2006,Uruguai,Doutorado,3.0
1137,267,2006,África do Sul,Doutorado,2.0
1138,268,2006,Áustria,Doutorado,2.0
4579,229,2006,Alemanha,capacitacao-professor,0.0
4580,230,2006,Angola,capacitacao-professor,0.0
4581,231,2006,Argentina,capacitacao-professor,0.0
4582,232,2006,Austrália,capacitacao-professor,0.0
4583,233,2006,Bélgica,capacitacao-professor,0.0
4584,234,2006,Canadá,capacitacao-professor,0.0
4585,235,2006,Chile,capacitacao-professor,0.0
4586,236,2006,China,capacitacao-professor,0.0
4587,237,2006,Colômbia,capacitacao-professor,0.0
4588,238,2006,Coreia do Sul,capacitacao-professor,0.0
4589,239,2006,Cuba,capacitacao-professor,0.0
4590,240,2006,Dinamarca,capacitacao-professor,0.0
4591,241,2006,Equador,capacitacao-professor,0.0
4593,243,2006,Espanha,capacitacao-professor,0.0
4617,267,2006,África do Sul,capacitacao-professor,0.0
7205,245,2006,Finlândia,prof_visitante,0.0
7207,247,2006,Grécia,prof_visitante,0.0
259,259,2006,Polónia,Graduacao,0.0
260,260,2006,Porto Rico,Graduacao,1.0
261,261,2006,Portugal,Graduacao,0.0
262,262,2006,Reino Unido da Grã-Bretanha e Irlanda do Norte,Graduacao,0.0
263,263,2006,Suécia,Graduacao,0.0
264,264,2006,Suíça,Graduacao,0.0
265,265,2006,Ucrânia,Graduacao,0.0
266,266,2006,Uruguai,Graduacao,0.0
267,267,2006,África do Sul,Graduacao,0.0
268,268,2006,Áustria,Graduacao,0.0
3748,268,2006,Áustria,articulador-pedagogico,0.0
3747,267,2006,África do Sul,articulador-pedagogico,0.0
3746,266,2006,Uruguai,articulador-pedagogico,0.0
3745,265,2006,Ucrânia,articulador-pedagogico,0.0
3744,264,2006,Suíça,articulador-pedagogico,0.0
3743,263,2006,Suécia,articulador-pedagogico,0.0
3742,262,2006,Reino Unido da Grã-Bretanha e Irlanda do Norte,articulador-pedagogico,0.0
3741,261,2006,Portugal,articulador-pedagogico,0.0
3740,260,2006,Porto Rico,articulador-pedagogico,0.0
3739,259,2006,Polónia,articulador-pedagogico,0.0
3738,258,2006,Países Baixos (Holanda),articulador-pedagogico,0.0
258,258,2006,Países Baixos (Holanda),Graduacao,0.0
3737,257,2006,Panamá,articulador-pedagogico,0.0
257,257,2006,Panamá,Graduacao,0.0
255,255,2006,Noruega,Graduacao,0.0
234,234,2006,Canadá,Graduacao,0.0
235,235,2006,Chile,Graduacao,0.0
236,236,2006,China,Graduacao,0.0
237,237,2006,Colômbia,Graduacao,0.0
238,238,2006,Coreia do Sul,Graduacao,0.0
239,239,2006,Cuba,Graduacao,0.0
240,240,2006,Dinamarca,Graduacao,0.0
241,241,2006,Equador,Graduacao,0.0
242,242,2006,Eslovénia,Graduacao,0.0
243,243,2006,Espanha,Graduacao,0.0
244,244,2006,Estados Unidos da América,Graduacao,224.0
245,245,2006,Finlândia,Graduacao,0.0
246,246,2006,França,Graduacao,275.0
247,247,2006,Grécia,Graduacao,0.0
248,248,2006,Hungria,Graduacao,0.0
249,249,2006,Irlanda,Graduacao,0.0
250,250,2006,Israel,Graduacao,0.0
251,251,2006,Itália,Graduacao,0.0
252,252,2006,Japão,Graduacao,0.0
253,253,2006,Líbano,Graduacao,0.0
254,254,2006,México,Graduacao,0.0
256,256,2006,Nova Zelândia (Aotearoa),Graduacao,0.0
7206,246,2006,França,prof_visitante,0.0
3736,256,2006,Nova Zelândia (Aotearoa),articulador-pedagogico,0.0
3734,254,2006,México,articulador-pedagogico,0.0
7228,268,2006,Áustria,prof_visitante,0.0
7227,267,2006,África do Sul,prof_visitante,0.0
7226,266,2006,Uruguai,prof_visitante,0.0
7225,265,2006,Ucrânia,prof_visitante,0.0
7224,264,2006,Suíça,prof_visitante,0.0
7223,263,2006,Suécia,prof_visitante,0.0
7222,262,2006,Reino Unido da Grã-Bretanha e Irlanda do Norte,prof_visitante,0.0
7221,261,2006,Portugal,prof_visitante,0.0
7220,260,2006,Porto Rico,prof_visitante,0.0
7219,259,2006,Polónia,prof_visitante,0.0
7218,258,2006,Países Baixos (Holanda),prof_visitante,0.0
7217,257,2006,Panamá,prof_visitante,0.0
7216,256,2006,Nova Zelândia (Aotearoa),prof_visitante,0.0
7215,255,2006,Noruega,prof_visitante,0.0
7214,254,2006,México,prof_visitante,0.0
7213,253,2006,Líbano,prof_visitante,0.0
7212,252,2006,Japão,prof_visitante,0.0
7211,251,2006,Itália,prof_visitante,0.0
7210,250,2006,Israel,prof_visitante,0.0
7209,249,2006,Irlanda,prof_visitante,0.0
7208,248,2006,Hungria,prof_visitante,0.0
3709,229,2006,Alemanha,articulador-pedagogico,0.0
3735,255,2006,Noruega,articulador-pedagogico,0.0
3710,230,2006,Angola,articulador-pedagogico,0.0
3712,232,2006,Austrália,articulador-pedagogico,0.0
3733,253,2006,Líbano,articulador-pedagogico,0.0
3732,252,2006,Japão,articulador-pedagogico,0.0
3731,251,2006,Itália,articulador-pedagogico,0.0
3730,250,2006,Israel,articulador-pedagogico,0.0
3729,249,2006,Irlanda,articulador-pedagogico,0.0
3728,248,2006,Hungria,articulador-pedagogico,0.0
3727,247,2006,Grécia,articulador-pedagogico,0.0
3726,246,2006,França,articulador-pedagogico,0.0
3725,245,2006,Finlândia,articulador-pedagogico,0.0
3724,244,2006,Estados Unidos da América,articulador-pedagogico,0.0
3723,243,2006,Espanha,articulador-pedagogico,0.0
3722,242,2006,Eslovénia,articulador-pedagogico,0.0
3721,241,2006,Equador,articulador-pedagogico,0.0
3720,240,2006,Dinamarca,articulador-pedagogico,0.0
3719,239,2006,Cuba,articulador-pedagogico,0.0
3718,238,2006,Coreia do Sul,articulador-pedagogico,0.0
3717,237,2006,Colômbia,articulador-pedagogico,0.0
3716,236,2006,China,articulador-pedagogico,0.0
3715,235,2006,Chile,articulador-pedagogico,0.0
3714,234,2006,Canadá,articulador-pedagogico,0.0
3713,233,2006,Bélgica,articulador-pedagogico,0.0
3711,231,2006,Argentina,articulador-pedagogico,0.0
4618,268,2006,Áustria,capacitacao-professor,0.0
4598,248,2006,Hungria,capacitacao-professor,0.0
2006,266,2006,Uruguai,mestrado,0.0
1976,236,2006,China,mestrado,0.0
1975,235,2006,Chile,mestrado,0.0
1974,234,2006,Canadá,mestrado,0.0
1973,233,2006,Bélgica,mestrado,0.0
1972,232,2006,Austrália,mestrado,0.0
1971,231,2006,Argentina,mestrado,0.0
1970,230,2006,Angola,mestrado,0.0
1969,229,2006,Alemanha,mestrado,1.0
6319,229,2006,Alemanha,pidrh,0.0
6320,230,2006,Angola,pidrh,0.0
6321,231,2006,Argentina,pidrh,0.0
2877,267,2006,África do Sul,pos-doc,1.0
6323,233,2006,Bélgica,pidrh,0.0
6324,234,2006,Canadá,pidrh,0.0
6325,235,2006,Chile,pidrh,0.0
6326,236,2006,China,pidrh,0.0
6327,237,2006,Colômbia,pidrh,0.0
6328,238,2006,Coreia do Sul,pidrh,0.0
6329,239,2006,Cuba,pidrh,0.0
6330,240,2006,Dinamarca,pidrh,0.0
6331,241,2006,Equador,pidrh,0.0
6332,242,2006,Eslovénia,pidrh,0.0
6333,243,2006,Espanha,pidrh,0.0
6334,244,2006,Estados Unidos da América,pidrh,0.0
6335,245,2006,Finlândia,pidrh,0.0
6336,246,2006,França,pidrh,0.0
6337,247,2006,Grécia,pidrh,0.0
1977,237,2006,Colômbia,mestrado,0.0
1978,238,2006,Coreia do Sul,mestrado,0.0
